fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
1.6594212687864816,0.7100761961172333,-0.14770336878339763,-0.024971638125767495,-0.057212606536218076,0.00738770556511075,0.1765531709569587,1.3511843699153325,-1.6156143628259148,0.3746157709219771,0.5396770102557141
-0.5793892419598269,0.9033161934832575,-1.388079126146414,-0.024971638125767495,-0.2656139955792794,-1.2138503950674484,-1.0096551646830103,0.6674277159403319,1.1718113711944753,-0.7987783442961975,-1.1463183894812177
0.9131510985377126,1.1517676186681465,-0.40611498490069264,2.3639601781183033,0.4846310049757407,1.6043913756230728,0.8586229639499408,1.077681708325344,-1.0970235285895629,-0.6227692270134711,-0.9589855672882244
-0.6942000373827146,0.3235962013851836,-1.336396802922955,-0.16975538456480221,-0.16141330105774873,1.0407430214849684,-0.11999891295303354,-0.6474889263192893,0.7180443912376658,-0.4467601097307454,0.2586777769662249
-0.9238216282284896,0.5996533404795048,-0.19938569200685655,-0.3145391310038366,-0.16141330105774873,-0.46231925621664277,2.1337969247629074,-0.7106049251477573,0.329101265560402,0.2572763594001595,0.44601059915921826
-0.005335264845388238,0.26838477356631935,-0.7162089242414468,0.26459585475230163,0.17202892141114906,-0.18049507914759066,0.47310525486695093,0.8778143787018526,-0.9025519657509323,-0.21208128668711024,-1.2399848005777137
1.1427726893834882,-0.6702094993543718,0.7825784492388647,-0.09736351134528486,2.6103251732149637,-0.9320262179983964,-0.979999956292011,1.4037810356057128,-0.7729042571918443,-0.21208128668711024,-0.8653191561917285
-0.2349568556911637,-0.7254209271732358,0.1107082473338974,-0.5317147506623885,1.4432773945738218,-1.4017331797801498,-0.09034370456203432,0.29925105610761227,-0.05984186011686193,1.5480098861401523,-0.8653191561917285
0.855745700826269,3.912339009611356,0.3691198634511927,-0.38693100422335397,-0.18225343996205484,1.510449983266722,3.0827635932748825,0.6674277159403319,-1.0321996743100204,-0.7401086385352887,-0.8653191561917285
-0.4645784465369392,0.5444419126606406,0.007343600886979562,-0.38693100422335397,-0.09889288434483033,0.10132909792146146,1.3034510898149292,-0.30035093276274516,-0.3191372772350379,-0.4467601097307454,-0.5843199229022393
0.6261241099804935,0.8481047656643939,-0.8195735706883649,0.11981210831326722,-0.22393371777066712,-0.9320262179983964,-0.4758614136450242,0.8778143787018526,-0.7729042571918443,0.2572763594001595,-0.3033206896127518
-0.29236225340260785,0.4892304848417763,-1.129667510029119,-0.16975538456480221,-0.18225343996205484,-0.9320262179983964,-0.8613791227280141,0.32554938895280233,-0.12466571439640448,-0.15341158092620144,-1.0526519783847201
0.9705564962491562,-1.1671123497241493,1.661177944037668,-0.24214725778431925,-0.22393371777066712,-1.2138503950674484,-0.9503447479010118,1.4037810356057128,-0.7080804029122989,0.7266340054874298,-0.7716527450952327
-0.40717304882549554,-0.28372950462232244,0.21407289378081554,0.19220398153278426,-0.36981469010080975,-1.1199090027110978,-0.9503447479010118,0.10464339305319391,-0.5784326943532109,-0.6227692270134711,-0.11598786741975847
-0.6942000373827146,0.3235962013851836,-1.388079126146414,-0.24214725778431925,-0.20309357886636098,0.9468016291286178,-0.09034370456203432,-0.7947595902524006,0.7180443912376658,0.13993694787834257,0.3523441880627224
-0.2349568556911637,1.289796188215307,-1.388079126146414,-0.38693100422335397,-0.07805274544052421,-0.6502020409293442,-0.7427582891640172,-0.28457193305564277,0.13462970272177147,0.13993694787834257,0.44601059915921826
1.5446104733635944,-1.4983809166373345,2.1263188530487995,0.011224298483991025,-0.057212606536218076,-0.5562606485729935,-0.6537926639910195,0.14146105903647171,-0.8377281114713868,-0.27075099244801903,1.289008299027684
-0.4645784465369392,-0.6149980715355076,0.26575521700427457,0.11981210831326722,-0.4323351068137281,-0.8380848256420456,-0.6537926639910195,-0.23723493393427725,-0.44878498579412296,-1.2681359903834677,-0.02232145632326263
-1.9571187870344782,-0.6149980715355076,-1.388079126146414,-0.3145391310038366,-0.8282977459955443,0.00738770556511075,-0.14965412134403275,-2.730316887658613,2.59793616534444,0.4919551824437947,3.3496693431505995
-0.4645784465369392,-0.7254209271732358,-0.4577973081241517,-0.6764984971014231,-0.18225343996205484,0.7589188444159164,0.3248292129119548,-0.12152226941542918,0.199453557001314,-0.4467601097307454,-0.9589855672882244
3.4389885978412407,-1.2223237775430136,2.4364127923895533,-0.5317147506623885,-0.2656139955792794,-0.9320262179983964,-0.9503447479010118,2.1401343552710936,-2.9120914484167946,0.7853037112483388,-1.8956496782531862
-0.6942000373827146,0.7100761961172333,-1.388079126146414,-0.09736351134528486,-0.74493719037832,-0.9320262179983964,-1.0689655814650088,-1.8677315703362964,0.2642774112808594,0.02259753635652496,2.1320059988961484
-0.7516054350941582,-0.5597866437166433,0.16239057055735645,-0.38693100422335397,-0.057212606536218076,-0.9320262179983964,-0.23861974651703044,-1.720460906403185,0.13462970272177147,-1.15079657886165,1.38267471012418
0.45390791684616166,-1.7744380557316557,0.5241668331215696,-0.6764984971014231,-0.4323351068137281,-0.9320262179983964,-1.0986207898560079,-0.63696959318126,-0.5136088400736684,-0.4467601097307454,0.6333434213522099
-0.40717304882549554,0.10275049010972723,-0.3027503384537747,-0.24214725778431925,-0.3489745511965039,-0.8380848256420456,-0.5648270388180219,-0.17411893510586776,-0.1894895686759499,-0.6227692270134711,-0.6779863339987369
1.0853672916720434,-1.0566894940864209,1.0926723885796188,-0.3145391310038366,-0.74493719037832,-1.025967610354747,-1.1282759982470072,-1.1313782506708572,-0.7080804029122989,0.1986066536392507,1.5700075323171716
-0.40717304882549554,-0.6702094993543718,-0.6645266010179877,0.336987727971819,-0.015532328727606109,0.4770946673468643,-0.11999891295303354,-0.17411893510586776,0.06980584844222604,-0.5054298154916542,0.07134495477323322
1.4297996779407072,-0.33894093244118667,0.8342607724623237,-0.3145391310038366,1.7350393392341077,1.0407430214849684,0.5620708800399485,0.7726210473210923,-0.9025519657509323,0.6092945939656123,0.3523441880627224
1.889042859632257,-0.33894093244118667,0.8859430956857828,-0.6764984971014231,1.2348760055307606,1.886215552692125,0.11724275417496025,0.8567757124257356,0.45874897411948995,1.1959916515746996,-0.4906535118057435
-0.06274066255683287,-1.0566894940864209,0.5758491563450286,-0.024971638125767495,-0.16141330105774873,-0.3683778638602921,0.2951740045209556,0.5622343845595715,-0.05984186011686193,-1.0921268731007416,-1.3336512116742094
0.9705564962491562,-0.5597866437166433,0.31743754022773363,0.11981210831326722,0.15118878250684292,1.1346844138413192,1.2441406730329307,0.8778143787018526,-0.5784326943532109,0.13993694787834257,-0.39698710070924764
-0.7516054350941582,0.3788076292040478,-0.7678912474649058,-0.24214725778431925,-0.09889288434483033,-0.27443647150394135,-0.5648270388180219,-0.06892560372504901,1.3662829340331057,-0.21208128668711024,-0.20965427851625598
-0.6942000373827146,-0.33894093244118667,-1.388079126146414,-0.24214725778431925,-0.4323351068137281,-0.8380848256420456,-0.979999956292011,-0.8210579230975906,0.5883966826785779,-0.4467601097307454,0.44601059915921826
